chunk_id,record_type,intent,category,subcategory,title,user_question,question_variants,chatbot_answer,detailed_context,procedure,fee_information,limit_information,eligibility,required_documents,channel,ussd_code,security_notice,escalation_condition,keywords,language,source_url,source_title,collected_at,confidence_score,validation_status
KB0046,service,paiement_payxpress,Paiement,,PayXpress,Comment fonctionne PayXpress ?,Comment utiliser PayXpress ? | Comment fonctionne PayXpress ? | Je veux utiliser PayXpress,Payer chez un marchand sans composer de code USSD. Canaux : Interface marchand; mobile du client. Accès : Aucun code USSD requis. Conditions : Compte actif; solde suffisant.,Payer chez un marchand sans composer de code USSD. | Channels: Interface marchand; mobile du client | USSD: Aucun code USSD requis | Requirements: Compte actif; solde suffisant | Security notes: Transaction annoncée en moins de 23–30 secondes | Transactional: Oui,,,,Compte actif; solde suffisant,,Interface marchand; mobile du client,Aucun code USSD requis,"Never request or disclose a PIN, password, OTP, or biometric data. The user must verify transaction details and confirm only through the secure Moov Money flow.",,"Paiement, PayXpress, paiement_payxpress, Interface marchand; mobile du client, Aucun code USSD requis",fr,https://moovmoney.ga/payxpress-client/,PayXpress,2026-07-21,0.95,Official public source
KB0047,service,devenir_marchand,Marchand,,Paiement marchand standard,Comment fonctionne Paiement marchand standard ?,Comment utiliser Paiement marchand standard ? | Comment fonctionne Paiement marchand standard ? | Je veux utiliser Paiement marchand standard,Payer un marchand à partir de son code marchand. Canaux : USSD; application. Accès : *555#. Conditions : Code marchand; montant.,Payer un marchand à partir de son code marchand. | Channels: USSD; application | USSD: *555# | Requirements: Code marchand; montant | Security notes: PIN obligatoire | Transactional: Oui,,,,Code marchand; montant,,USSD; application,*555#,"Never request or disclose a PIN, password, OTP, or biometric data. The user must verify transaction details and confirm only through the secure Moov Money flow.",,"Marchand, Paiement marchand standard, devenir_marchand, USSD; application, *555#",fr,https://moovmoney.ga/marchand/standards-et-partenaires/,Paiement marchand standard,2026-07-21,0.95,Official public source
KB0048,service,transfert_cemac,Interopérabilité,,Transfert CEMAC GIMACPAY,Comment fonctionne Transfert CEMAC GIMACPAY ?,Comment utiliser Transfert CEMAC GIMACPAY ? | Comment fonctionne Transfert CEMAC GIMACPAY ? | Je veux utiliser Transfert CEMAC GIMACPAY,"Envoyer de l’argent vers un opérateur membre dans la CEMAC. Canaux : USSD; application. Accès : *555# > GIMACPAY. Conditions : Pays, opérateur, numéro destinataire.","Envoyer de l’argent vers un opérateur membre dans la CEMAC. | Channels: USSD; application | USSD: *555# > GIMACPAY | Requirements: Pays, opérateur, numéro destinataire | Security notes: Six pays annoncés | Transactional: Oui",,,,"Pays, opérateur, numéro destinataire",,USSD; application,*555# > GIMACPAY,"Never request or disclose a PIN, password, OTP, or biometric data. The user must verify transaction details and confirm only through the secure Moov Money flow.",,"Interopérabilité, Transfert CEMAC GIMACPAY, transfert_cemac, USSD; application, *555# > GIMACPAY",fr,https://moovmoney.ga/services/transfert-international/,Transfert CEMAC GIMACPAY,2026-07-21,0.95,Official public source
KB0049,service,interoperabilite,Interopérabilité,,Rémittence entrante,Comment fonctionne Rémittence entrante ?,Comment utiliser Rémittence entrante ? | Comment fonctionne Rémittence entrante ? | Je veux utiliser Rémittence entrante,Recevoir automatiquement un transfert international partenaire. Canaux : Réception automatique. Accès : Aucun. Conditions : Compte Moov Money valide.,Recevoir automatiquement un transfert international partenaire. | Channels: Réception automatique | USSD: Aucun | Requirements: Compte Moov Money valide | Security notes: Gratuit pour le receveur | Transactional: Non,,,,Compte Moov Money valide,,Réception automatique,Aucun,"Never request or disclose a PIN, password, OTP, or biometric data. The user must verify transaction details and confirm only through the secure Moov Money flow.",,"Interopérabilité, Rémittence entrante, interoperabilite, Réception automatique, Aucun",fr,https://moovmoney.ga/services/remittence-entrante/,Rémittence entrante,2026-07-21,0.95,Official public source
KB0050,service,devenir_marchand,Interopérabilité,,Paiement marchand GIMACPAY,Comment fonctionne Paiement marchand GIMACPAY ?,Comment utiliser Paiement marchand GIMACPAY ? | Comment fonctionne Paiement marchand GIMACPAY ? | Je veux utiliser Paiement marchand GIMACPAY,Payer un marchand membre du réseau GIMACPAY. Canaux : Selon partenaire. Accès : GIMACPAY. Conditions : Compte actif.,Payer un marchand membre du réseau GIMACPAY. | Channels: Selon partenaire | USSD: GIMACPAY | Requirements: Compte actif | Security notes: Disponibilité dépend du partenaire | Transactional: Oui,,,,Compte actif,,Selon partenaire,GIMACPAY,"Never request or disclose a PIN, password, OTP, or biometric data. The user must verify transaction details and confirm only through the secure Moov Money flow.",,"Interopérabilité, Paiement marchand GIMACPAY, devenir_marchand, Selon partenaire, GIMACPAY",fr,https://moovmoney.ga/services/interoperabilite-gimacpay/,Paiement marchand GIMACPAY,2026-07-21,0.95,Official public source
KB0051,service,retrait_argent,Interopérabilité,,Retrait GAB GIMACPAY,Comment fonctionne Retrait GAB GIMACPAY ?,Comment utiliser Retrait GAB GIMACPAY ? | Comment fonctionne Retrait GAB GIMACPAY ? | Je veux utiliser Retrait GAB GIMACPAY,Retirer auprès d’un GAB membre du réseau. Canaux : GAB partenaire. Accès : GIMACPAY. Conditions : Compte actif.,Retirer auprès d’un GAB membre du réseau. | Channels: GAB partenaire | USSD: GIMACPAY | Requirements: Compte actif | Security notes: Tarif selon réseau/partenaire | Transactional: Oui,,,,Compte actif,,GAB partenaire,GIMACPAY,"Never request or disclose a PIN, password, OTP, or biometric data. The user must verify transaction details and confirm only through the secure Moov Money flow.",,"Interopérabilité, Retrait GAB GIMACPAY, retrait_argent, GAB partenaire, GIMACPAY",fr,https://moovmoney.ga/services/interoperabilite-gimacpay/,Retrait GAB GIMACPAY,2026-07-21,0.95,Official public source
KB0052,service,banking_uba,Banking,,Transfert Moov Money vers UBA,Comment fonctionne Transfert Moov Money vers UBA ?,Comment utiliser Transfert Moov Money vers UBA ? | Comment fonctionne Transfert Moov Money vers UBA ? | Je veux utiliser Transfert Moov Money vers UBA,Transférer du wallet vers compte ou carte UBA. Canaux : USSD/application selon parcours. Accès : Moov Money Banking. Conditions : Comptes rattachés et même titulaire.,"Transférer du wallet vers compte ou carte UBA. | Channels: USSD/application selon parcours | USSD: Moov Money Banking | Requirements: Comptes rattachés et même titulaire | Security notes: 3% jusqu’à 160 000 F, puis 5 000 F | Transactional: Oui",,,,Comptes rattachés et même titulaire,,USSD/application selon parcours,Moov Money Banking,"Never request or disclose a PIN, password, OTP, or biometric data. The user must verify transaction details and confirm only through the secure Moov Money flow.",,"Banking, Transfert Moov Money vers UBA, banking_uba, USSD/application selon parcours, Moov Money Banking",fr,https://moovmoney.ga/moov-money-uba/,Transfert Moov Money vers UBA,2026-07-21,0.95,Official public source
KB0053,service,banking_uba,Banking,,Transfert UBA vers Moov Money,Comment fonctionne Transfert UBA vers Moov Money ?,Comment utiliser Transfert UBA vers Moov Money ? | Comment fonctionne Transfert UBA vers Moov Money ? | Je veux utiliser Transfert UBA vers Moov Money,Transférer depuis UBA vers le wallet. Canaux : UBA Mobile/App ou service rattaché. Accès : Moov Money Banking. Conditions : Comptes rattachés.,Transférer depuis UBA vers le wallet. | Channels: UBA Mobile/App ou service rattaché | USSD: Moov Money Banking | Requirements: Comptes rattachés | Security notes: Tarif public: 500 F | Transactional: Oui,,,,Comptes rattachés,,UBA Mobile/App ou service rattaché,Moov Money Banking,"Never request or disclose a PIN, password, OTP, or biometric data. The user must verify transaction details and confirm only through the secure Moov Money flow.",,"Banking, Transfert UBA vers Moov Money, banking_uba, UBA Mobile/App ou service rattaché, Moov Money Banking",fr,https://moovmoney.ga/moov-money-uba/,Transfert UBA vers Moov Money,2026-07-21,0.95,Official public source
KB0054,service,banking_uba,Banking,,Consultation UBA,Comment fonctionne Consultation UBA ?,Comment utiliser Consultation UBA ? | Comment fonctionne Consultation UBA ? | Je veux utiliser Consultation UBA,Consulter solde et dernières opérations UBA. Canaux : Téléphone/mobile. Accès : Moov Money Banking. Conditions : Enrôlement préalable.,Consulter solde et dernières opérations UBA. | Channels: Téléphone/mobile | USSD: Moov Money Banking | Requirements: Enrôlement préalable | Security notes: 100 F par consultation selon grille | Transactional: Non,,,,Enrôlement préalable,,Téléphone/mobile,Moov Money Banking,,,"Banking, Consultation UBA, banking_uba, Téléphone/mobile, Moov Money Banking",fr,https://moovmoney.ga/moov-money-uba/,Consultation UBA,2026-07-21,0.95,Official public source
KB0055,service,carte_visa,Banking,,Carte Visa Moov Money,Comment fonctionne Carte Visa Moov Money ?,Comment utiliser Carte Visa Moov Money ? | Comment fonctionne Carte Visa Moov Money ? | Je veux utiliser Carte Visa Moov Money,"Payer, retirer et acheter en ligne avec une carte prépayée liée. Canaux : Application; USSD; réseau Visa. Accès : *555*8*1#. Conditions : Compte Moov Money et carte liée.","Payer, retirer et acheter en ligne avec une carte prépayée liée. | Channels: Application; USSD; réseau Visa | USSD: *555*8*1# | Requirements: Compte Moov Money et carte liée | Security notes: Frais selon type d’opération | Transactional: Oui",,,,Compte Moov Money et carte liée,,Application; USSD; réseau Visa,*555*8*1#,"Never request or disclose a PIN, password, OTP, or biometric data. The user must verify transaction details and confirm only through the secure Moov Money flow.",,"Banking, Carte Visa Moov Money, carte_visa, Application; USSD; réseau Visa, *555*8*1#",fr,https://moovmoney.ga/carte-visa-uba-moov-money/,Carte Visa Moov Money,2026-07-21,0.95,Official public source
KB0056,service,retrait_argent,Banking,,Retrait sans carte BGFIBank,Comment fonctionne Retrait sans carte BGFIBank ?,Comment utiliser Retrait sans carte BGFIBank ? | Comment fonctionne Retrait sans carte BGFIBank ? | Je veux utiliser Retrait sans carte BGFIBank,Retirer des espèces sur un GAB BGFI sans carte. Canaux : USSD; application; GAB. Accès : *555# > Ma Banque > BGFI. Conditions : Compte actif; montant.,Retirer des espèces sur un GAB BGFI sans carte. | Channels: USSD; application; GAB | USSD: *555# > Ma Banque > BGFI | Requirements: Compte actif; montant | Security notes: 3% jusqu’à 165 000 F puis 5 000 F | Transactional: Oui,,,,Compte actif; montant,,USSD; application; GAB,*555# > Ma Banque > BGFI,"Never request or disclose a PIN, password, OTP, or biometric data. The user must verify transaction details and confirm only through the secure Moov Money flow.",,"Banking, Retrait sans carte BGFIBank, retrait_argent, USSD; application; GAB, *555# > Ma Banque > BGFI",fr,https://moovmoney.ga/moov-money-banking/,Retrait sans carte BGFIBank,2026-07-21,0.95,Official public source
KB0057,service,devenir_marchand,Marchand,,Devenir marchand standard,Comment fonctionne Devenir marchand standard ?,Comment utiliser Devenir marchand standard ? | Comment fonctionne Devenir marchand standard ? | Je veux utiliser Devenir marchand standard,Obtenir une SIM et un code marchand. Canaux : Équipe Division vente au CENACOM. Conditions : Dossier et formalités.,Obtenir une SIM et un code marchand. | Channels: Équipe Division vente au CENACOM | USSD: N/A | Requirements: Dossier et formalités | Security notes: Code marchand rattaché à la SIM | Transactional: Non,,,,,Dossier et formalités,Équipe Division vente au CENACOM,N/A,,,"Marchand, Devenir marchand standard, devenir_marchand, Équipe Division vente au CENACOM, N/A",fr,https://moovmoney.ga/devenir-marchand/,Devenir marchand standard,2026-07-21,0.95,Official public source
KB0058,service,paiement_online,Marchand,,Intégrer Moov Money Online,Comment fonctionne Intégrer Moov Money Online ?,Comment utiliser Intégrer Moov Money Online ? | Comment fonctionne Intégrer Moov Money Online ? | Je veux utiliser Intégrer Moov Money Online,"Ajouter le paiement Moov Money à un site e-commerce. Canaux : Contrat + intégration technique. Conditions : SIM marchande, contrat, fiche circuit, identité.","Ajouter le paiement Moov Money à un site e-commerce. | Channels: Contrat + intégration technique | USSD: N/A | Requirements: SIM marchande, contrat, fiche circuit, identité | Security notes: Prise de contact commerciale après dossier | Transactional: Non",,,,,"SIM marchande, contrat, fiche circuit, identité",Contrat + intégration technique,N/A,"Never request or disclose a PIN, password, OTP, or biometric data. The user must verify transaction details and confirm only through the secure Moov Money flow.","Escalate when the information is contradictory, the account must be verified, or the issue involves fraud, a blocked account, or an unrecognized transaction.","Marchand, Intégrer Moov Money Online, paiement_online, Contrat + intégration technique, N/A",fr,https://moovmoney.ga/marchand/moov-money-online-marchand/,Intégrer Moov Money Online,2026-07-21,0.95,Official public source
